source_file,mode,metric_type,count_total,count_total_raw,count_total_filtered,count_isolated,mean_diam_nm,std_diam_nm,threshold,threshold_source,edge_excluded_count,diam_min_nm,diam_max_nm,iso_min_dist_nm,nx,ny,row_idx,col_idx
PEGDA01TPO10SiNPSam02_S2_P__GrID073_LOC_RC016016-5.00x5.00-Z Height_Forward-251002-CRO_2117a566.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,7,45,7,2,414.3736999935363,39.607409632699245,3.261914027551462e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,15,15
PEGDA01TPO10SiNPSam02_S2_P__GrID074_LOC_RC016017-5.00x5.00-Z Height_Forward-251002-CRO_6cb40ae2.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,2,44,2,2,443.7016974160172,30.513637503817392,3.746464639913511e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,15,16
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,0,120,0,0,0.0,0.0,3.469922960183637e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,15,20
PEGDA01TPO10SiNPSam02_S2_P__GrID076_LOC_RC017001-5.00x5.00-Z Height_Forward-251002-CRO_991ec5d1.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,1,55,1,1,471.26149366620604,0.0,3.2935011244384864e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,16,0
PEGDA01TPO10SiNPSam02_S2_P__GrID077_LOC_RC017005-5.00x5.00-Z Height_Forward-251002-CRO_d4bb3b96.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,0,48,0,0,0.0,0.0,2.0921312292537618e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,16,4
PEGDA01TPO10SiNPSam02_S2_P__GrID078_LOC_RC017006-5.00x5.00-Z Height_Forward-251002-CRO_6f3a9547.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,2,114,2,2,397.78658934607836,6.63925469034325,6.998306625251378e-09,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,16,5
PEGDA01TPO10SiNPSam02_S2_P__GrID079_LOC_RC017016-5.00x5.00-Z Height_Forward-251002-CRO_fa58898f.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,2,49,2,2,426.96721275883067,28.43908890804161,3.988165156656347e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,16,15
PEGDA01TPO10SiNPSam02_S2_P__GrID080_LOC_RC017017-5.00x5.00-Z Height_Forward-251002-CRO_63fa9701.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,0,81,0,0,0.0,0.0,2.7846951945343815e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,16,16
PEGDA01TPO10SiNPSam02_S2_P__GrID081_LOC_RC017021-5.00x5.00-Z Height_Forward-251002-CRO_b2f0a4b7.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,3,97,3,3,413.6486525680836,31.548719710780677,2.4278725790107976e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,16,20
PEGDA01TPO10SiNPSam02_S2_P__GrID082_LOC_RC020001-5.00x5.00-Z Height_Forward-251002-CRO_bb7af964.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,2,61,2,2,441.2665560491927,83.85962315981237,1.615700687897546e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,19,0
PEGDA01TPO10SiNPSam02_S2_P__GrID083_LOC_RC020002-5.00x5.00-Z Height_Forward-251002-CRO_0566814c.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,1,76,1,1,391.9226522344798,0.0,3.2890580415414264e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,19,1
PEGDA01TPO10SiNPSam02_S2_P__GrID084_LOC_RC020010-5.00x5.00-Z Height_Forward-251002-CRO_841cbedf.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,1,138,1,1,491.5657785453494,0.0,9.35847050416773e-09,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,19,9
PEGDA01TPO10SiNPSam02_S2_P__GrID085_LOC_RC020011-5.00x5.00-Z Height_Forward-251002-CRO_f90ac371.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,2,60,2,2,427.7363800146576,56.988807538494655,9.635351416528554e-09,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,19,10
PEGDA01TPO10SiNPSam02_S2_P__GrID086_LOC_RC020012-5.00x5.00-Z Height_Forward-251002-CRO_0cb0a3bf.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,2,62,2,2,523.143848011556,17.814246890126185,2.345871601735949e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,19,11
PEGDA01TPO10SiNPSam02_S2_P__GrID087_LOC_RC020020-5.00x5.00-Z Height_Forward-251002-CRO_c4289880.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,0,109,0,0,0.0,0.0,2.910731019640522e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,19,19
PEGDA01TPO10SiNPSam02_S2_P__GrID088_LOC_RC020021-5.00x5.00-Z Height_Forward-251002-CRO_325405bd.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,0,91,0,0,0.0,0.0,2.4680605159262044e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,19,20
PEGDA01TPO10SiNPSam02_S2_P__GrID089_LOC_RC021001-5.00x5.00-Z Height_Forward-251002-CRO_16ac54d5.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,3,62,3,1,410.89561691430345,57.142991585972354,2.319318742227895e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,20,0
PEGDA01TPO10SiNPSam02_S2_P__GrID090_LOC_RC021002-5.00x5.00-Z Height_Forward-251002-CRO_738fddb8.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,2,63,2,2,446.97255016475464,56.913249145572536,4.488390143672236e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,20,1
PEGDA01TPO10SiNPSam02_S2_P__GrID091_LOC_RC021005-5.00x5.00-Z Height_Forward-251002-CRO_a877c9ce.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,0,124,0,0,0.0,0.0,3.015024795571353e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,20,4
PEGDA01TPO10SiNPSam02_S2_P__GrID092_LOC_RC021006-5.00x5.00-Z Height_Forward-251002-CRO_a15843da.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,3,59,3,3,420.01333449316763,54.16999404014882,1.0401284262362274e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,20,5
PEGDA01TPO10SiNPSam02_S2_P__GrID093_LOC_RC021010-5.00x5.00-Z Height_Forward-251002-CRO_24ca1825.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,0,452,0,0,0.0,0.0,2.67291066794378e-10,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,20,9
PEGDA01TPO10SiNPSam02_S2_P__GrID094_LOC_RC021011-5.00x5.00-Z Height_Forward-251002-CRO_48ff9293.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,0,522,0,0,0.0,0.0,2.5791395883134807e-10,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,20,10
PEGDA01TPO10SiNPSam02_S2_P__GrID095_LOC_RC021012-5.00x5.00-Z Height_Forward-251002-CRO_b6b23231.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,4,45,4,2,443.67058102161025,66.24927684645367,1.4446301982007408e-08,"max(mean,fixed,p95.0)",1,350.0,550.0,900.0,512,512,20,11
PEGDA01TPO10SiNPSam02_S2_P__GrID096_LOC_RC021016-5.00x5.00-Z Height_Forward-251002-CRO_c78a4cad.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,1,171,1,1,415.2400884397278,0.0,5.4983855670249986e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,20,15
PEGDA01TPO10SiNPSam02_S2_P__GrID097_LOC_RC021017-5.00x5.00-Z Height_Forward-251002-CRO_54545bd0.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,0,59,0,0,0.0,0.0,7.484195986402489e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,20,16
PEGDA01TPO10SiNPSam02_S2_P__GrID098_LOC_RC021020-5.00x5.00-Z Height_Forward-251002-CRO_da77fb7a.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,3,69,3,3,417.0242048418799,11.582375692969293,2.416006930324549e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,20,19
PEGDA01TPO10SiNPSam02_S2_P__GrID099_LOC_RC021021-5.00x5.00-Z Height_Forward-251002-CRO_963702ed.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,1,60,1,1,478.67533815384144,0.0,2.6215964907307894e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,20,20
