source_file,mode,metric_type,count_total,count_total_raw,count_total_filtered,count_isolated,mean_diam_nm,std_diam_nm,threshold,threshold_source,edge_excluded_count,diam_min_nm,diam_max_nm,iso_min_dist_nm,nx,ny,row_idx,col_idx
PEGDA01TPO10SiNPSam02_S2_P__GrID089_LOC_RC021001-5.00x5.00-Z Height_Forward-251002-CRO_16ac54d5.tiff,particle_count_align_medianbg_fixed0,particle_count,6,189,6,4,416.52519879979945,61.38302391106692,0.0,fixed(threshold_fixed),2,350.0,550.0,900.0,512,512,20,0
PEGDA01TPO10SiNPSam02_S2_P__GrID090_LOC_RC021002-5.00x5.00-Z Height_Forward-251002-CRO_738fddb8.tiff,particle_count_align_medianbg_fixed0,particle_count,8,177,8,2,437.73813553343854,62.658212056331756,0.0,fixed(threshold_fixed),1,350.0,550.0,900.0,512,512,20,1
PEGDA01TPO10SiNPSam02_S2_P__GrID091_LOC_RC021005-5.00x5.00-Z Height_Forward-251002-CRO_a877c9ce.tiff,particle_count_align_medianbg_fixed0,particle_count,9,98,9,3,467.0183062194202,50.64252403457919,0.0,fixed(threshold_fixed),2,350.0,550.0,900.0,512,512,20,4
PEGDA01TPO10SiNPSam02_S2_P__GrID092_LOC_RC021006-5.00x5.00-Z Height_Forward-251002-CRO_a15843da.tiff,particle_count_align_medianbg_fixed0,particle_count,8,160,8,2,436.31492381415734,45.70382773739907,0.0,fixed(threshold_fixed),0,350.0,550.0,900.0,512,512,20,5
PEGDA01TPO10SiNPSam02_S2_P__GrID093_LOC_RC021010-5.00x5.00-Z Height_Forward-251002-CRO_24ca1825.tiff,particle_count_align_medianbg_fixed0,particle_count,6,524,6,3,424.3845213152654,52.194197487902976,0.0,fixed(threshold_fixed),0,350.0,550.0,900.0,512,512,20,9
PEGDA01TPO10SiNPSam02_S2_P__GrID094_LOC_RC021011-5.00x5.00-Z Height_Forward-251002-CRO_48ff9293.tiff,particle_count_align_medianbg_fixed0,particle_count,5,588,5,1,397.7639868887648,53.31704233063145,0.0,fixed(threshold_fixed),2,350.0,550.0,900.0,512,512,20,10
PEGDA01TPO10SiNPSam02_S2_P__GrID095_LOC_RC021012-5.00x5.00-Z Height_Forward-251002-CRO_b6b23231.tiff,particle_count_align_medianbg_fixed0,particle_count,2,347,2,2,355.86299827231755,2.9003225387031932,0.0,fixed(threshold_fixed),0,350.0,550.0,900.0,512,512,20,11
PEGDA01TPO10SiNPSam02_S2_P__GrID096_LOC_RC021016-5.00x5.00-Z Height_Forward-251002-CRO_c78a4cad.tiff,particle_count_align_medianbg_fixed0,particle_count,3,275,3,3,505.6825976479343,28.581407644584235,0.0,fixed(threshold_fixed),6,350.0,550.0,900.0,512,512,20,15
PEGDA01TPO10SiNPSam02_S2_P__GrID097_LOC_RC021017-5.00x5.00-Z Height_Forward-251002-CRO_54545bd0.tiff,particle_count_align_medianbg_fixed0,particle_count,10,152,10,2,447.91744783525075,63.50420344078475,0.0,fixed(threshold_fixed),1,350.0,550.0,900.0,512,512,20,16
PEGDA01TPO10SiNPSam02_S2_P__GrID098_LOC_RC021020-5.00x5.00-Z Height_Forward-251002-CRO_da77fb7a.tiff,particle_count_align_medianbg_fixed0,particle_count,8,408,8,2,431.9742873899757,72.14641450575579,0.0,fixed(threshold_fixed),0,350.0,550.0,900.0,512,512,20,19
PEGDA01TPO10SiNPSam02_S2_P__GrID099_LOC_RC021021-5.00x5.00-Z Height_Forward-251002-CRO_963702ed.tiff,particle_count_align_medianbg_fixed0,particle_count,12,156,12,2,402.4078803299373,45.311706228028896,0.0,fixed(threshold_fixed),0,350.0,550.0,900.0,512,512,20,20
